affiliation_no,school_code,name,address,district,state,country,pincode,pincode_source,level,affiliated_from,affiliated_to,school_type,medium,gender,year_founded,managing_trust,website,source_url,captured_on
2130826,81216,S S K PUBLIC SCHOOL,ROORKEE ROAD MUZAFFAR NAGAR U P,MUZAFFARNAGAR,UTTAR PRADESH,India,251001,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,SSK SHIKSHA PRASAR SAMITI,http://www.sskpublicschoolmuzaffarnagar.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130826,2026-08-25
2130827,60372,GARUD PUBLIC SCHOOL,RAJAJI MARG SHAHJANHAN PUR CANTT U P,SHAHJAHANPUR,UTTAR PRADESH,India,242001,cbse_2018_dataset,Middle Class,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,GARUD BAL NIKETAN SAMITI,,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130827,2026-08-25
2130828,71150,LUCKNOW PUBLIC SCHOOL,NAV ABAD ABUL HASAN NADAVI COLONY AHIYA RAIPUR RAE BARELI UP,RAEBARELI,UTTAR PRADESH,India,229001,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,NEEMUCH CHILDREN WELL EDU SOCIETY,https://www.thelpsedu.co.in/lps-school-ahiyaraipur,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130828,2026-08-25
2130829,70367,AVADH INTERNATIONAL SCHOOL,ASHAPUR DARSHAM NAGAR FAIZABAD UP,AYODHYA,UTTAR PRADESH,India,224135,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,,http://www.avadhinternational.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130829,2026-08-25
2130830,60373,MISSION ACADEMY,MANDARPUR BEHERI BAREILLY UP,BAREILLY,UTTAR PRADESH,India,243201,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,MISSION ACADEMY SAMITI,http://www.masbaheri.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130830,2026-08-25
2130831,70763,SHRI RAM PUBLIC SCHOOL,1430 Y BLOCK KIDWAI NAGAR KANPUR UP,KANPUR NAGAR,UTTAR PRADESH,India,208011,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,MBR EDUCATIONAL SOCIETY,http://www.srpschool.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130831,2026-08-25
2130832,60374,M S HERITAGE SCHOOL,VIDYA GRAM MEERUT HAPUR HIGHWAY OPP LALPUR MEERUT UP,MEERUT,UTTAR PRADESH,India,245206,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,ST XAVIER'S EDUCATIONAL SOCIETY,http://www.msheritageschool.com/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130832,2026-08-25
2130833,60375,PRAGYAN PUBLIC SCHOOL,RAM PUR ROAD JEWAR DISTT GAUTAM BUDH NAGAR UTTAR PARDESH,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,India,203135,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,TRUSTY BOARD,https://www.pragyanpublicschool.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130833,2026-08-25
2130834,60376,SANSKRITI PUBLIC SCHOOL,"INFRONT OF BIHARI COLD STORAGE, MATHURA-SADABAD ROAD, BALDEV,MATHURA",MATHURA,UTTAR PRADESH,India,284003,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,,http://www.sanskritipublicschool.co.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130834,2026-08-25
2130835,70506,RAMSAKHI RAM NIWAS CONVENT SCHOOL,"V&P BHARAULI GOLA, GORAKHPUR UTTAR PRADESH",GORAKHPUR,UTTAR PRADESH,India,273402,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,MAHA RANI LAXMI BAI SPORTS AND EDUCATION SOCIETY,http://rsrnshikshansankul.in/rsrnconventschool/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130835,2026-08-25
2130836,60377,ISHER ACADEMY,BHOPATPUR SAKARIA POST KARNAPUR PILIBHIT UTTARPRADESH,PILIBHIT,UTTAR PRADESH,India,262122,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,DEFENCE RESEARCH EDUCATIONAL SOC,http://www.isheracademy.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130836,2026-08-25
2130837,70582,HIND ANGLES PUBLIC SCHOOL,HAMIRPUR ROAD RATH UTTAR PRADESH,HAMIRPUR,UTTAR PRADESH,India,210431,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,GOPAL GIRLS PUBLIC SCHOOL SAMITI,http://www.hindangels.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130837,2026-08-25
2130838,70764,DOON INTERNATIONAL SCHOOL,392 RATAN LAL NAGAR KANPUR UTTAR PRADESH,KANPUR NAGAR,UTTAR PRADESH,India,208022,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,Y.G .MEMORIAL TRUST,https://dooninternationalkanpur.com/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130838,2026-08-25
2130839,60378,TINY TOTS ENGLISH MEDIUM SCHOOL,ETAH ROAD BASAI MARG TUNDLA FIROZABAD UTTAR PRADESH,FIROZABAD,UTTAR PRADESH,India,283204,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,AMAR NATH ASHRAM TRUST MATHURA,http://www.ttictdl.co.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130839,2026-08-25
2130840,70280,MANAS CONVENT SCHOOL,"MANAS NAGAR, MUGHAL SARAI CHANDULI UTTAR PRADESH",CHANDAULI,UTTAR PRADESH,India,232101,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,,http://www.manasconvent.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130840,2026-08-25
2130841,71330,SANT ATULANAND RESIDENTIAL ACADEMY,VILL HOLAPUR PERMANAND PUR SHIVPUR VARANASI UTTAR PRADESH,VARANASI,UTTAR PRADESH,India,221002,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,BETHOL FOUNDATION,http://www.saravns.ac.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130841,2026-08-25
2130842,60379,KOTHARI INTERNATIONAL SCHOOL,B-279 SECTOR 50 NOIDA GAUTAM BUDH NAGAR UTTAR PRADESH,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,India,201301,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,SACST,http://www.kotharischool.edu.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130842,2026-08-25
2130843,70281,SUNBEAM SCHOOL,MUGHAL SARAI CHANDAULI UTTAR PRADESH,CHANDAULI,UTTAR PRADESH,India,232101,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,,,,,http://www.sunbeammughalsarai.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130843,2026-08-25
2130844,70937,SWARNIM PUBLIC SCHOOL,"PARA ROAD, RAJAJIPURAM LUCKNOW UTTAR PRDESH",LUCKNOW,UTTAR PRADESH,India,226012,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,PHILADELPHIA MINISTRIES & CHARI TR,http://www.swarnimpublicschool.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130844,2026-08-25
2130845,70938,ST CLARES CONVENT SCHOOL,HARDOI ROAD PO KAKORI LUCKNOW UTTAR PRADESH,LUCKNOW,UTTAR PRADESH,India,227107,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,,http://www.stclaresconventschoollucknow.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130845,2026-08-25
2130846,60380,VIBGYOR INTENATIONAL SCHOOL,NH 24 DELHI HAPUR ROAD PILKHUA GHAZIABAD UTTAR PRADESH,HAPUR,UTTAR PRADESH,India,245304,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,,http://www.vibgyorschool.net,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130846,2026-08-25
2130847,71331,R S CONVENT SAINIK SCHOOL,"LEDHUPUR, ASHAPUR, SADAR, VARANSI, UP-221007",VARANASI,UTTAR PRADESH,India,221007,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,B CATEGORY,http://www.rsconventsainikschool.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130847,2026-08-25
2130848,70765,R K EDUCATION CENTRE,MAHARAJPUR G T ROAD KANPUR UTTAR PRADESH,KANPUR NAGAR,UTTAR PRADESH,India,209402,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,SOC FOR THE ADVANCEMENT OF EDU,http://www.rkeducation.co.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130848,2026-08-25
2130849,70766,FLORETS INTERNATIONAL SCHOOL,99 F BLOCK PANKI KANPUR UTTAR PRADESH,KANPUR NAGAR,UTTAR PRADESH,India,208020,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,GRANDVILLE EDUCATION SOCIETY,https://floretsschool.edu.in/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130849,2026-08-25
2130850,71126,NEW ANGELS SR SEC SCHOOL,"KATRA ROAD, PRATAPGARH UTTAR PRADESH",PRATAPGARH,UTTAR PRADESH,India,230001,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,DOON EDUCATIONAL SOCIETY,,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130850,2026-08-25
2130851,81222,ALPINE PUBLIC SCHOOL,CHILKANA ROAD SAHARANPUR UTTAR PRADESH,SAHARANPUR,UTTAR PRADESH,India,247001,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,SMT AHILYA BAI BHANDARI SHIKSHA SAMITI,http://www.alpinepublicschool.net,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130851,2026-08-25
2130853,60381,VISHWA BHARTI PUBLIC SCHOOL,HS-4 SECTOR BETA 1 GREATER NOIDA GAUTAM BUDH NAGAR UTTAR PRADESH,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,India,201308,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,DELHI PUBLIC SCHOOL SOCIETY N DELHI,http://www.vbpsgn.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130853,2026-08-25
2130854,81224,ST MARY'S SCHOOL,CHILKANA ROAD SAHARANPUR UTTAR PRADESH,SAHARANPUR,UTTAR PRADESH,India,247001,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,PRERANA TRUST,http://www.stmarysschool.org.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130854,2026-08-25
2130855,81217,M R S MEMORIAL SCHOOL,7 KM GANGOH ROAD SAHARANPUR UTTAR PRADESH,SAHARANPUR,UTTAR PRADESH,India,247001,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,MONTFORT EDUCATIONAL AND CHARITABLE TRUST,http://www.mrsmemorialschool.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130855,2026-08-25
2130856,60382,LITTLE ANGLES SCHOOL,95 ASHOK COLONY BYE PASS ROAD PILIBHIT UTTAR PRADESH,PILIBHIT,UTTAR PRADESH,India,262001,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,LOKMANYA SHIKSHA SAMITI,http://www.littleangelschool.edu.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130856,2026-08-25
2130857,60383,HOLY PUBLIC SCHOOL,"HS 28, SEC 42 SIGMA 1 GREATER NOIDA GAUTAM BUDH NAGAR UTTAR PRADESH",GAUTAM BUDDHA NAGAR,UTTAR PRADESH,India,201305,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,THE MANAGING COMM OF ROTARY SCHOOL,http://www.holypublicschoolnoida.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130857,2026-08-25
2130858,81218,A N INTERNATIONAL SCHOOL,NOOR PUR ROAD BIJNOR UTTAR PRADESH,BIJNOR,UTTAR PRADESH,India,246701,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,MUNDOKOTTACKAL EDU SOC,https://anisbijnor.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130858,2026-08-25
2130859,81219,ST MARYS SCHOOL,SHANTIPURAM MANDI ROAD PO SAMBHAL DISTT SAMBHAL UTTAR PRADESH,SAMBHAL,UTTAR PRADESH,India,244302,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,,http://www.stmaryssambhal.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130859,2026-08-25
2130860,70939,NEW PUBLIC COLLEGE,SOUTH CITY RAI BARELLY ROAD LUCKNOW UTTAR PRADESH,LUCKNOW,UTTAR PRADESH,India,226012,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,SPECIAL CARE INTERNATIONAL,http://www.newpubliccollege.edu.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130860,2026-08-25
2130861,60384,COLONEL'S BRIGHTLAND PUBLIC SCHOOL,CILL LAKAWALI PO KALAL KHERIA AGRA UTTAR PRADESH,AGRA,UTTAR PRADESH,India,202001,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,SMT. BALESHWARI SHIKSHA SAMITI,http://www.colonelsbrightlandagra.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130861,2026-08-25
2130862,60385,RAIDIANT STARS ENGLISH SCHOOL,KHAIR ROAD ALIGARH UTTAR PRADESH,ALIGARH,UTTAR PRADESH,India,202001,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,SOCIETY F EDN. & CHARITY,http://www.radiantstars.org,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130862,2026-08-25
2130863,70688,SUN INTERNATIONAL SCHOOL,NEAR RTO COMPOUND KANPUR ROAD JHANSI UTTAR PRADESH,JHANSI,UTTAR PRADESH,India,284001,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,"EMMANUEL SCHOOL SOCIETY, JHALAWAR",http://suninternationalschool.co.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130863,2026-08-25
2130864,60386,ARPAN PUBLIC SCHOOL,DELHI SAHARANPUR ROAD THANA BHAWAN MUZAFFAR NAGAR UTTAR PRADESH,SHAMLI,UTTAR PRADESH,India,247777,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,"SWARAN DEVI FOUNDATION, INDRAPRASTHA",http://www.apsthanabhawan.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130864,2026-08-25
2130865,71332,SUN RISE PUBLIC SCHOOL,"AZAMGARH ROAD, MARHWAN LAMHI, VARANASI UTTAR PRADESH",VARANASI,UTTAR PRADESH,India,221007,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,JB NURSERY SCHOOL SOCIETY,http://www.sunriselamahivaranasi.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130865,2026-08-25
2130866,60387,SRI CHAITANYA TECHNO SCHOOL,6TH MILESTONE SALARPUR MEERUT UTTAR PRADESH,MEERUT,UTTAR PRADESH,India,250003,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,MINISTRY OF RAILWAY,http://www.srichaitanyaschool.net,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130866,2026-08-25
2130867,81220,GREEN FIELD PUBLIC SCHOOL,"KIRATPUR-MAUZAMPUR ROAD, KIRATPUR, DISTT BIJNOR UTTAR PRADESH",BIJNOR,UTTAR PRADESH,India,246731,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,UTTARA KHAND JAL KALYAN PARISHAD,http://www.gfps.co.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130867,2026-08-25
2130868,81221,BLOOMING DALES SCHOOL,SHYAM NAGAR BAREILLY MATHURA ROAD BADAUN UTTAR PRADESH,BUDAUN,UTTAR PRADESH,India,243601,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,GURU ANGAD DEV PUBLIC SCHOOL EDU SOCIETY,http://www.bloomingdaleschool.co.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130868,2026-08-25
2130869,70507,NAVAL'S NATIONAL ACADEMY,KUSHMI GORAKHPUR UTTAR PRADESH,GORAKHPUR,UTTAR PRADESH,India,273001,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,SS CHILDREN ACADEMY,http://www.navalsacademy.org,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130869,2026-08-25
2130870,60388,CHANDRAWATI PUBLIC SCHOOL,BUGRASI ROAD SIYANA BULANDSHEHAR UTTAR PRADESH,BULANDSHAHAR,UTTAR PRADESH,India,245412,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,GURU GOVIND SINGH SAMRITI SHIKSHA PARSHAR SAMITI,http://www.chandrawatipublicschool.edu.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130870,2026-08-25
2130871,60389,SUMMER FIELD PUBLIC SCHOOL,PO GOVIND PURI MODI NAGAR GHAZIABAD UTTAR PRADESH,GHAZIABAD,UTTAR PRADESH,India,284001,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,SHRI SANATAN DHARAM SABHA BATHINDA,http://www.summerfieldeducation.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130871,2026-08-25
2130872,60390,VANASTHALI PUBLIC SCHOOL,SECTOR 56 NOIDA GAUTAM BUDH NAGAR UTTAR PRADESH,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,India,210431,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,B CATEGORY,https://www.vpsnoida.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130872,2026-08-25
2130873,60391,ST THOMAS SCHOOL,INDHAGIR VILLAGE NAWAB GANJ BAREILLY UTTAR PRADESH,BAREILLY,UTTAR PRADESH,India,243406,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,HINDI,CO-EDUCATIONAL,,,http://www.stthomasnawabganj.org,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130873,2026-08-25
2130874,60392,HOLY PUBLIC JUNIOR COLLEGE,S-4 AVAS VIKAS COLONY SIKANDRA BOUA YOJNA AGRA UTTAR PRADESH,AGRA,UTTAR PRADESH,India,282007,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,,http://www.holypubliccollege.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130874,2026-08-25
2130875,60393,KRISHNA PUBLIC SCHOOL,"ADARSH SHIKSHA GRAM SHAHJAHANPUR ROAD NEW FARIDPUR, BAREILLY UTTAR PRADESH",BAREILLY,UTTAR PRADESH,India,243503,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,"QUEEN OF APOSTLES SOCIETY, VARANASI",http://kpsbareilly.com/index.html,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130875,2026-08-25
2130876,60394,GURUKUL VIDYAPEETH,PATHSHALA ROAD KHEKRA BAGHPAT UTTAR PRADESH,BAGHPAT,UTTAR PRADESH,India,201101,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,SURYA ACADEMY PUBLIC SCHOOL SAMITI,http://www gurukulvidyapeethkhekra.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130876,2026-08-25
2130877,60395,ST MARY'S SCHOOL,"K BLOCK, GARIMA GARDEN PASONDA GHAZIABAD UTTAR PRADESH",GHAZIABAD,UTTAR PRADESH,India,201005,cbse_2018_dataset,Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,ST ALPHANSU CATHOLIC EDU SOC,http://www.stmarysschoolsbd.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130877,2026-08-25
2130878,70028,DELHI PUBLIC SCHOOL,DEVRAKH NAINI ALLAHABAD UTTAR PRADESH,PRAYAGRAJ,UTTAR PRADESH,India,211001,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,BETHONY EDU SOCIETY,http://www.dpsallahabad.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130878,2026-08-25
2130879,70940,LUCKNOW PUBLIC COLLEGE,GOMTI NAGAR,LUCKNOW,UTTAR PRADESH,India,229001,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,MALANKARA CATHOLIC EDN SOCIETY,https://gomtinagar.lpsc.co.in/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130879,2026-08-25
2130880,60396,MODERN ACEDEMY INTERNATION SCHOOL,"KOSI KALAN, AJIJPUR, DISTT MATHURA, UTTAR PRADESH",MATHURA,UTTAR PRADESH,India,281403,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,LOVE DALE SCHOOL EDU SOCIET,https://www.modernacademy-india.org,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130880,2026-08-25
2130881,70941,H S MEMORIAL PUBLIC SCHOOL,"HARIHAR NAGAR, INDIRA NAGAR, LUCKNOW, UP.",LUCKNOW,UTTAR PRADESH,India,226016,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,BHARTIYA SHIKSHA SAMITI,http://www.hspsedu.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130881,2026-08-25
2130882,60397,HEERA SINGH PUBLIC SCHOOL,"ADING SONKH ROAD, DISTT MATHURA, UTTAR PRADESH",MATHURA,UTTAR PRADESH,India,281008,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,SARLA BIRLA GYAN JYOTI SOC,http://www.hspsgurukul.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130882,2026-08-25
2130883,71151,RAI DEVI RAM KARAN PUBLIC SCHOOL,BACHHRAWAN RAE BARELI,RAEBARELI,UTTAR PRADESH,India,229301,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,SMT SRIDEVI RESIDENTIAL SCH SOC,http://www.rdrkps.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130883,2026-08-25
2130884,60398,AMITY INTERNATIONAL SCHOOL,"H S -1 SECTOR -6, VASUNDHARA YOJNA",GHAZIABAD,UTTAR PRADESH,India,201012,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,"LITTLE FLOWER EDUCATION SOCIETY, BIKANER",https://amityschools.in/aisv6/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130884,2026-08-25
2130885,70942,VISHWANTH ACADEMY,"SEC-M-1 PARAG DAIRY ROAD, LUCKNOW, UTTAR PRADESH",LUCKNOW,UTTAR PRADESH,India,226012,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,JALAHALLI EDUCATION SOCIETY,https://www.vishwanathacademy.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130885,2026-08-25
2130886,60399,ST TERESA SCHOOL,"12, SHAKTI KHAND II, INDRAPURAM, GHAZIABAD",GHAZIABAD,UTTAR PRADESH,India,201010,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,MANGALDAI MAHARISHI VIDYA MANDIR VIDYALAYA TRUST,http://www.stteresaschool.in,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130886,2026-08-25
2130887,70259,CENTRAL ACADEMY,CIVIL LINE,BASTI,UTTAR PRADESH,India,272001,board,Senior Secondary Level,2026-04-01,2031-03-31T00:00:00.000Z,INDEPENDENT,,,1998,abhinav bharati society.,https://www.centralacademy.online/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130887,2026-08-25
2130888,60400,KUSUM PULIC SCHOOL,"VILL - DAHRAMPUR, SAKOTI, NH-58, MEERUT",MEERUT,UTTAR PRADESH,India,250223,board,Senior Secondary Level,2024-04-01,2029-03-31T00:00:00.000Z,INDEPENDENT,,,1995,st alphansu catholic edu soc,http://www.kusumpublicschool.COM,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130888,2026-08-25
2130889,60401,SOBTIS PUBLIC SCHOOL,"GREEN PARK BISALPUR ROAD BAREILLY, UTTAR PRADESH",BAREILLY,UTTAR PRADESH,India,243006,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,SISHU AVAM BAL KALYAN SAMITI,https://www.sobtispublicschool.com/,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130889,2026-08-25
2130890,60402,TUNDLA PUBLIC SCHOOL,"ETAHROAD, TUNDLA, DISTT FEROZABAD,UTTAR PRADESH",FIROZABAD,UTTAR PRADESH,India,283204,cbse_2018_dataset,Senior Secondary Level,,,INDEPENDENT,ENGLISH,CO-EDUCATIONAL,,BHARTIYA SHIKSHA SAMITI,https://tundlapublicschool.com,https://saras.cbse.gov.in/saras/AffiliatedList/AfflicationDetails/2130890,2026-08-25
